field1,field2,field3,field4,field5,field6,X_impact
1.3309,2.7638,1.8673,0.0,-2.2662,3.4299,-2.35033
2.2689,1.9592,0.0,0.62468,-2.389,-0.55328,-2.64999
0.0,1.9326,2.6621,1.0465,2.1368,4.3741,1.90106
2.2071,1.9927,0.0,0.32401,-4.6082,-0.61412,-4.15267
0.0,0.77346,2.5052,1.9889,4.3181,1.4442,4.09534
1.5443,0.0,1.7983,2.8128,2.7545,-2.2673,2.88533
2.2793,1.9989,0.0,0.41382,-4.8503,-0.84015,-4.32656
0.45783,0.0,1.9975,2.2923,4.2285,-0.79296,3.94805
0.0,1.9812,2.6781,1.2787,1.2945,2.3537,1.27001
0.0,1.9995,2.473,0.79732,1.0711,3.2869,1.01803
0.0,1.9586,1.9678,0.013767,0.027091,4.8065,-0.06659
2.7871,1.8291,0.0,1.3981,-3.4004,-2.4484,-3.38451
1.7957,0.0,1.5456,2.8133,2.2816,-2.7631,2.35273
2.824,1.7004,0.0,1.5568,-3.3325,-2.9952,-3.30516
1.8949,0.0,0.13968,1.9672,0.13921,-2.7202,0.21065
1.1938,2.7315,1.8761,0.0,-2.5757,4.3677,-2.70067
1.5706,0.0,1.9732,2.7583,1.7568,-1.2403,1.90675
2.3547,1.9998,0.0,0.55391,-4.1129,-0.93902,-4.10217
0.0,1.2839,2.7539,1.869,3.7332,2.3768,3.65499
1.9753,2.1866,0.36262,0.0,-3.4168,0.48105,-3.37434
1.7701,0.025987,0.0,1.7585,-0.018502,-2.0136,-0.01658
1.9119,2.8048,1.6619,0.0,-1.8149,1.4737,-1.73486
0.39143,2.2514,1.9956,0.0,-0.71177,4.429,-0.72238
0.0,1.982,2.663,1.2264,1.3088,2.4895,1.28693
0.0,1.9714,2.1281,0.25886,0.38133,3.748,0.29433
1.2616,0.0,1.8437,2.7583,4.3271,-2.7772,4.32786
2.8245,1.5132,0.0,1.6538,-3.8331,-4.2474,-3.91098
0.81885,2.5335,1.9831,0.0,-1.5521,4.3363,-1.63031
0.010028,0.46096,0.45367,0.0,-0.0060521,0.3241,0.14098
0.0,1.9999,2.5393,1.0388,0.9816,2.3703,0.96156
0.0,1.7565,2.8005,1.3841,3.3699,4.4399,3.1975
2.2334,0.3566,0.0,1.9955,-0.69205,-4.6903,-0.63247
0.17555,2.1014,1.9827,0.0,-0.35836,4.9431,-0.33984
0.019812,1.8375,1.8279,0.0,-0.017006,2.3952,-0.03277
0.0,0.89888,2.5971,1.9552,4.9776,2.0511,4.47162
1.1438,0.0,1.943,2.6813,3.4666,-1.8122,3.67242
0.52218,0.0,1.9577,2.225,2.5813,-0.50109,2.98778
1.3824,1.3267,0.0,0.12742,-1.0624,-0.063832,-1.33491
0.0,1.9647,2.6337,1.0456,1.65,3.5518,1.52672
1.9967,2.5411,0.9411,0.0,-2.9907,1.1612,-2.92742
0.0,0.71763,1.6897,1.3571,0.89942,0.36089,0.85543
1.4684,2.8172,1.7041,0.0,-3.5113,4.1754,-3.52103
1.9828,0.0,0.95575,2.5812,1.4438,-3.5044,1.55348
1.9333,0.0,1.1222,2.6826,1.9699,-3.7858,2.1269
1.3695,2.7203,1.964,0.0,-1.3996,2.2992,-1.35761
1.8197,2.816,1.6052,0.0,-2.3531,1.9898,-2.22915
1.6431,0.0,1.5944,2.8279,3.3174,-3.4386,3.53535
0.49649,0.0,1.9938,2.2947,3.6521,-0.72357,3.71471
1.5804,0.0,1.8077,2.8152,2.5202,-2.1136,2.59727
2.0166,0.072158,0.0,1.9683,-0.14362,-4.8505,-0.11453
1.8541,2.7537,1.2561,0.0,-4.1962,2.6551,-4.05173
1.6851,0.0,1.756,2.8271,2.2504,-2.1297,2.27257
1.9955,2.6017,1.1164,0.0,-2.5016,1.1542,-2.42031
2.228,0.38329,0.0,1.9894,-0.60576,-3.9429,-0.60473
1.6746,2.8272,1.6,0.0,-3.1615,2.9909,-3.14586
2.0909,0.20119,0.0,1.9672,-0.3094,-3.8938,-0.31263
1.1184,0.0,1.9706,2.6481,3.0692,-1.5036,3.28717
2.8202,1.662,0.0,1.456,-4.9756,-4.2841,-4.86393
1.7582,2.8219,1.5934,0.0,-2.7086,2.389,-2.60511
2.7686,1.4626,0.0,1.9189,-1.6346,-2.3634,-1.65011
1.9286,2.7135,1.2316,0.0,-3.2259,1.8454,-3.15705
0.95577,0.0,1.9413,2.628,4.9542,-2.2037,4.5653
2.2892,1.9964,0.0,0.46276,-4.0543,-0.76237,-4.04599
0.0,1.588,2.819,1.7832,2.6071,2.2443,2.48975
1.8925,2.7085,1.1297,0.0,-4.6329,2.55,-4.30335
0.0,1.9327,2.0215,0.15856,0.19128,3.1888,0.13956
0.0,1.7697,2.7919,1.3417,3.4558,4.7475,3.21615
1.9901,2.5418,0.88213,0.0,-3.5822,1.3435,-3.46193
1.9999,2.4904,0.86638,0.0,-2.9307,1.0241,-2.87763
0.0,2.0,2.3831,0.59339,1.0247,4.1569,0.85134
2.7407,1.9968,0.0,1.6316,-1.4815,-1.0616,-1.49951
2.1491,0.33097,0.0,1.9626,-0.40378,-3.195,-0.44658
1.5235,0.0,1.6852,2.823,3.778,-3.3537,3.96243
0.0,1.9993,2.5266,1.0298,0.94443,2.3182,0.91957
2.5394,0.82564,0.0,1.9811,-1.5926,-4.3936,-1.60054
2.3708,2.0,0.0,0.57594,-4.143,-0.98803,-4.12693
2.8104,1.8069,0.0,1.5345,-2.7549,-2.2351,-2.71982
1.7887,2.804,1.4555,0.0,-3.3847,2.6329,-3.33027
2.1916,0.31295,0.0,1.9891,-0.55486,-4.3602,-0.5329
1.9591,2.6247,0.99657,0.0,-4.0053,1.7976,-3.80947
2.8101,1.7173,0.0,1.4127,-4.6987,-3.7577,-4.66722
1.9805,0.0,1.1517,2.6444,1.3613,-2.7512,1.39824
1.9232,0.0,1.4129,2.7567,1.6602,-2.5051,1.67363
0.0,1.8427,2.8169,1.6469,1.7961,2.0998,1.65847
2.6858,1.9407,0.0,1.1542,-3.449,-1.8243,-3.48946
1.9559,0.018036,0.0,1.9446,-0.029804,-4.1499,-0.01322
0.0,1.6434,2.823,1.4766,4.384,4.9479,4.08742
1.7153,0.0,1.5884,2.8248,2.7153,-2.9868,2.86432
2.8156,1.7017,0.0,1.4477,-4.4643,-3.706,-4.4982
1.9807,0.0,0.9394,2.5793,1.4933,-3.6644,1.61691
2.7169,1.9469,0.0,1.2971,-2.7097,-1.5945,-2.70646
1.8646,0.0,1.8324,2.8279,1.4523,-1.4929,1.59633
2.8261,1.51,0.0,1.619,-4.4154,-4.7783,-4.38487
0.48771,0.0,1.9931,2.2881,3.643,-0.7079,3.7102
1.9614,0.0,0.29756,2.1311,0.3747,-3.2857,0.47715
1.478,0.0,1.6658,2.8215,4.5722,-3.9874,4.51079
1.7838,2.6463,1.8967,0.0,-0.89189,1.0019,-0.94011
0.42325,0.0,0.6412,0.92539,0.40951,-0.24725,0.25047
1.3952,2.8059,1.732,0.0,-3.665,4.6955,-3.60917
0.0,1.9958,2.427,0.62744,1.3089,4.846,1.02095
0.46155,0.0,1.9997,2.3114,4.7708,-0.92363,4.12001
2.215,0.35416,0.0,1.99,-0.5944,-4.1537,-0.57896
0.50629,0.0,1.9899,2.2862,3.3849,-0.67343,3.57343
1.9634,0.0,0.19606,2.0824,0.29121,-3.7837,0.37404
1.0834,2.6423,1.967,0.0,-1.5803,3.3035,-1.63761
2.5452,1.8357,0.0,1.6707,-0.99365,-0.83543,-0.97056
0.24812,0.0,1.8849,2.0058,2.4046,-0.21502,2.97788
0.5789,2.3954,1.9981,0.0,-1.2078,4.8779,-1.22125
0.28629,0.0,1.991,2.1823,4.7418,-0.55979,3.9578
2.8283,1.5928,0.0,1.6197,-3.5764,-3.6478,-3.64381
2.7449,1.8468,0.0,1.2022,-4.9185,-3.0079,-4.78188
2.7182,1.9942,0.0,1.52,-1.6838,-1.1031,-1.76475
1.8093,2.0039,0.45203,0.0,-1.7632,0.28712,-1.92497
0.0,1.8734,1.9345,0.12211,0.11284,2.5514,0.08634
0.0,1.7112,2.8151,1.4544,3.5173,4.2483,3.41756
2.8067,1.7653,0.0,1.4448,-3.7037,-2.9156,-3.76249
1.4046,0.0,1.8991,2.7659,2.7295,-1.8451,2.86661
2.5144,0.89095,0.0,1.9986,-1.1094,-3.0421,-1.20252
2.6606,1.0638,0.0,1.9413,-1.9643,-4.0102,-1.95472
1.5985,0.0,1.5428,2.8278,4.3609,-4.5405,4.32119
2.8278,1.6744,0.0,1.62,-3.005,-2.8854,-2.96682
0.0,1.9254,1.9571,0.054772,0.072179,3.4376,0.02256
1.7013,2.8235,1.8261,0.0,-1.7768,1.9641,-1.68302
1.5169,2.827,1.6019,0.0,-4.6365,4.9305,-4.32331
1.6894,2.8233,1.5335,0.0,-3.6369,3.2416,-3.57785
0.0,1.9874,2.5389,0.85669,1.4207,3.8576,1.27843
1.9918,2.5404,0.89032,0.0,-3.4599,1.3014,-3.36865
1.7417,0.91829,0.0,1.2883,-0.47272,-0.78241,-0.48148
2.7773,1.305,0.0,1.8069,-3.1027,-4.523,-3.14073
0.0,0.45489,2.1837,1.9498,2.6267,0.44281,2.99912
1.9975,0.0,0.62489,2.4186,1.2241,-4.5985,1.2525
1.6503,2.8268,1.5623,0.0,-3.7045,3.4724,-3.64263
2.7607,1.8964,0.0,1.3723,-2.8984,-1.9175,-2.89395
1.3821,2.7832,1.834,0.0,-2.4508,3.4593,-2.53297
0.0,1.8131,2.7716,1.2822,3.1337,4.672,2.88992
1.5828,0.0,1.5386,2.8281,4.6907,-4.8429,4.50308
1.8988,2.7269,1.2188,0.0,-3.7518,2.201,-3.64205
0.79683,0.61039,0.0,0.27683,-0.40667,-0.16136,-0.28254
2.6173,1.0325,0.0,1.975,-1.5123,-3.3581,-1.56874
2.0831,1.8261,0.0,0.60285,-1.6799,-0.37021,-1.88255
0.0,1.9641,2.5753,0.86235,1.9286,4.9336,1.63078
1.9444,0.0,0.044766,1.9722,0.070408,-3.9817,0.11588
1.9488,1.948,0.0,0.0013681,-4.3963,-0.0024218,-3.73268
2.8162,1.6006,0.0,1.8151,-2.025,-2.3936,-1.98952
1.6227,2.8258,1.5065,0.0,-4.7801,4.3939,-4.43182
1.9791,2.6235,1.0728,0.0,-3.076,1.4242,-3.00376
2.243,1.9974,0.0,0.3595,-4.9962,-0.75201,-4.30004
2.5245,1.3808,0.0,1.9448,-0.77156,-1.3609,-0.78438
1.5682,0.0,1.5429,2.8283,4.9035,-4.9938,4.6126
0.81994,0.0,1.9714,2.5513,4.9753,-1.8333,4.5152
1.963,0.0,0.13184,2.0459,0.21701,-4.1296,0.28564
2.1682,0.50826,0.0,1.9246,-0.41917,-2.2687,-0.47633
0.99577,2.6377,1.9447,0.0,-2.0441,4.4532,-2.14152
1.2521,2.7227,1.9215,0.0,-1.8867,3.2168,-1.9362
1.0513,0.0,1.9907,2.5954,2.849,-1.2577,3.07036
1.2001,2.7263,1.8911,0.0,-2.3471,4.0251,-2.47527
1.4387,1.4796,0.097452,0.0,-1.2188,0.049881,-1.36754
1.6508,2.8282,1.6197,0.0,-3.1544,3.0822,-3.15293
2.3386,1.9968,0.0,0.56883,-3.5442,-0.8066,-3.7713
2.7532,1.8701,0.0,1.2827,-3.7265,-2.3677,-3.78402
1.5624,2.8263,1.6624,0.0,-3.3394,3.5948,-3.36697
0.0,1.9902,2.7252,1.5161,1.1409,1.7335,1.06103
1.9987,0.0,0.59631,2.3993,1.1602,-4.5897,1.191
0.0,1.9971,2.35,0.59147,0.82129,3.4749,0.72546
1.6419,0.0,1.5815,2.8277,3.4213,-3.5769,3.63552
2.8282,1.5769,0.0,1.5421,-4.8698,-4.7491,-4.73451
2.4104,0.6296,0.0,1.9992,-1.1202,-4.2413,-1.12816
2.219,0.33543,0.0,1.9945,-0.65732,-4.7358,-0.59849
1.9996,0.0,0.59714,2.3711,0.92743,-3.8067,1.0342
1.7753,1.7636,0.0,0.025878,-2.0359,-0.01863,-2.86266
1.3442,2.7583,1.8888,0.0,-2.0334,3.1145,-2.08304
0.0,1.9507,2.6771,1.1515,1.7102,3.287,1.60043
2.7306,1.8647,0.0,1.1694,-4.8813,-2.8577,-4.73777
2.535,1.9999,0.0,1.0262,-2.3983,-0.98078,-2.45762
2.7433,1.8514,0.0,1.2026,-4.8075,-2.9276,-4.70807
2.773,1.9069,0.0,1.4593,-2.4549,-1.7154,-2.43276
1.4774,2.8207,1.6751,0.0,-3.8482,4.4458,-3.79392
1.2396,0.0,1.8945,2.7337,3.6744,-2.2014,3.85587
2.7406,1.443,0.0,1.9601,-1.3847,-2.1343,-1.42668
0.0,1.5832,2.8283,1.5614,4.3795,4.4495,4.16763
1.6601,0.0,1.9721,2.7784,1.5927,-1.2113,1.73023
1.9328,2.7546,1.427,0.0,-2.384,1.5797,-2.30169
0.61358,2.4194,1.9962,0.0,-1.2961,4.9068,-1.32053
2.8278,1.6083,0.0,1.554,-4.2468,-4.0825,-4.29216
0.0,0.8715,2.5714,1.9701,4.5645,1.7798,4.2539
2.0,2.3482,0.52112,0.0,-4.5931,1.0041,-4.01493
0.0,1.9851,2.2721,0.50358,0.62613,3.2034,0.56317
1.9229,2.7218,1.2519,0.0,-3.1983,1.8722,-3.13246
0.0,1.9561,2.6393,1.0349,1.7893,3.8325,1.61381
2.7259,1.8698,0.0,1.1581,-4.888,-2.8216,-4.73625
2.3249,0.54314,0.0,1.9962,-0.7863,-3.6151,-0.82911
1.3199,2.5892,1.993,0.0,-0.88699,1.6747,-0.93761
2.8284,1.6058,0.0,1.61,-3.5774,-3.5883,-3.63783
1.4172,2.791,1.8253,0.0,-2.4246,3.3088,-2.48424
0.0,0.95188,2.6056,1.9639,4.1719,1.7813,4.04857
1.6634,0.0,1.6226,2.8281,2.9597,-3.051,3.1497
2.373,0.56612,0.0,1.9999,-1.0411,-4.3948,-1.02207
0.83045,0.85133,0.036885,0.0,-0.61039,0.019793,-0.42623
1.875,0.0,0.53813,2.115,0.37393,-1.9295,0.47798
0.0,1.0663,2.6265,1.9757,3.1846,1.4764,3.18149
2.7789,1.8012,0.0,1.3056,-4.6188,-3.1862,-4.59907
1.9653,2.2667,0.59134,0.0,-2.534,0.55933,-2.66449
0.111,0.0,0.49968,0.57869,0.34707,-0.066313,0.2052
1.3988,2.704,1.9849,0.0,-1.2173,2.018,-1.20832
0.16182,2.0085,1.9208,0.0,-0.18024,2.984,-0.19027
0.10573,2.0261,1.9594,0.0,-0.175,4.1512,-0.21668
2.8081,1.4561,0.0,1.7642,-2.8733,-3.6173,-2.8794
2.2668,0.39222,0.0,1.9987,-0.82102,-4.9864,-0.72744
2.4146,0.64852,0.0,1.9995,-1.0853,-4.0216,-1.12256
0.0,1.8631,2.7565,1.2861,2.4389,3.8018,2.17681
0.0,0.64828,2.4356,1.9959,4.6534,1.2931,4.21823
1.9979,2.41,0.61005,0.0,-4.6413,1.2055,-4.09074
0.0,0.40394,2.2705,1.9983,4.7862,0.80649,4.06522
0.0,0.29855,1.5517,1.4235,1.1171,0.15032,1.14946
2.7467,1.5991,0.0,1.9896,-1.1278,-1.5974,-1.15027
1.9698,2.5929,0.93408,0.0,-4.0895,1.6974,-3.86238
1.31,2.765,1.8521,0.0,-2.4896,3.7711,-2.6053
0.0,1.8532,2.816,1.6537,1.737,2.039,1.5945
0.46881,0.0,1.7578,1.9547,1.5986,-0.27527,1.7925
2.7112,1.9398,0.0,1.2525,-2.9764,-1.7067,-2.97757
0.0047626,1.8211,1.8188,0.0,-0.0040202,2.3602,-0.02479
1.1043,0.0,1.8938,2.7014,4.872,-2.623,4.594
2.8207,1.5231,0.0,1.7139,-3.0483,-3.5118,-3.03801
1.8607,0.0,1.1869,2.7363,2.846,-4.775,2.9681
2.0,0.0,0.84827,2.4817,1.0128,-2.9637,1.0636
0.0,0.027608,1.7384,1.7263,1.8869,0.018452,2.59846
0.0,1.9712,2.5916,0.93564,1.6696,4.028,1.48608
1.9982,0.0,0.91876,2.4803,0.90259,-2.5023,0.95186
2.3906,1.9995,0.0,0.64581,-3.5491,-0.92772,-3.74673
2.825,1.7595,0.0,1.6436,-2.4354,-2.2273,-2.34894
1.3481,2.7707,1.8563,0.0,-2.3308,3.4453,-2.41326
1.8642,2.7292,1.1622,0.0,-4.9807,2.9012,-4.52873
2.3419,1.9961,0.0,0.5847,-3.4161,-0.79439,-3.68095
2.0526,0.11358,0.0,1.9757,-0.23319,-4.976,-0.19559
1.9496,2.6301,0.98489,0.0,-4.3863,1.9782,-4.07963
0.0,1.6379,2.8244,1.4933,4.286,4.7599,4.06109
2.2271,1.9851,0.0,0.404,-3.6074,-0.57447,-3.85156
0.0,1.4578,2.7473,1.9555,2.129,1.4058,2.00718
1.8205,0.0,1.3994,2.7894,2.5284,-3.4809,2.64945
2.1412,1.8711,0.0,0.61655,-1.8256,-0.40818,-2.03411
0.67582,1.9873,1.7074,0.0,-0.36072,1.3516,-0.37743
2.601,1.9869,0.0,1.0426,-2.9928,-1.3242,-3.00103
0.13085,0.0,1.9734,2.0599,4.662,-0.24886,3.90101
2.4149,0.6225,0.0,1.998,-1.196,-4.526,-1.16574
0.0,1.9868,2.4986,0.74488,1.5294,4.6962,1.2639
1.3284,0.0,1.7977,2.7836,4.4185,-3.109,4.38701
0.0,1.9923,2.5095,1.0826,0.84636,2.0107,0.82279
0.0,1.9066,2.6877,1.0787,2.4884,4.7929,2.19472
1.3537,2.7934,1.7711,0.0,-3.3528,4.5714,-3.37505
1.2195,0.0,1.9839,2.658,2.4773,-1.2897,2.61213
2.1518,1.9872,0.0,0.24744,-4.7024,-0.4779,-4.00339
1.8951,0.0,1.2564,2.7372,2.1557,-3.5541,2.29372
0.14079,1.9875,1.9121,0.0,-0.15285,2.9227,-0.16556
2.8061,1.5177,0.0,1.8198,-2.1889,-2.762,-2.16119
0.12198,0.0,1.9736,2.0548,4.7505,-0.23715,3.91213
2.8273,1.5713,0.0,1.6437,-3.4773,-3.6673,-3.54053
1.7671E-4,1.9246,1.9245,0.0,-2.5129E-4,3.6625,-0.07439
0.0,1.3339,2.7807,1.8132,4.1192,2.8705,3.98906
1.8763,2.7412,1.2371,0.0,-3.984,2.4292,-3.86416
0.17607,1.9003,1.8196,0.0,-0.13178,2.1096,-0.1058
2.8284,1.8212,0.0,1.8146,-1.6133,-1.6043,-1.62251
0.0,1.8964,2.7643,1.3907,1.8876,2.8138,1.80026
0.023487,1.8313,1.8201,0.0,-0.019607,2.3369,-0.03057
1.999,2.3973,0.59644,0.0,-4.5192,1.1393,-4.03072
0.0,0.60866,2.0869,1.8274,1.6788,0.3737,1.76627
0.67482,2.4533,1.9939,0.0,-1.3573,4.6678,-1.41062
1.5516,0.0,1.5597,2.8284,4.9629,-4.9342,4.65104
0.0,0.17214,1.9963,1.9064,2.7691,0.17541,3.41015
0.0,1.9758,2.5949,0.96449,1.5589,3.693,1.43664
0.0,1.2119,2.7067,1.9318,3.2813,1.8403,3.20845
2.8246,1.6825,0.0,1.5476,-3.5631,-3.2253,-3.60294
1.9447,2.6502,1.0376,0.0,-4.1161,1.9609,-3.9049
2.101,1.9814,0.0,0.17879,-4.8065,-0.35316,-3.89603
2.5535,0.90925,0.0,1.9891,-1.3518,-3.4942,-1.41231
0.61677,0.0,1.9989,2.4068,4.3884,-1.1409,4.08741
2.1652,1.9894,0.0,0.2625,-4.7811,-0.51753,-4.05376
0.0,1.0688,2.6793,1.9161,4.6254,2.3536,4.34779
1.9992,2.5079,0.88626,0.0,-2.9942,1.0808,-2.94026
2.8026,1.9365,0.0,1.6971,-1.6508,-1.3451,-1.67582
0.0,1.9124,2.6965,1.1247,2.2552,4.2116,2.00582
2.7924,1.5227,0.0,1.882,-1.7838,-2.3738,-1.78007
2.2055,0.38201,0.0,1.9801,-0.52279,-3.5009,-0.55784
1.9019,1.8434,0.0,0.12234,-2.3248,-0.10165,-3.18967
2.7447,1.3595,0.0,1.925,-1.7087,-2.6915,-1.76353
1.2488,0.0,1.8326,2.7594,4.6758,-3.0038,4.52826
1.9967,2.2445,0.36888,0.0,-4.7711,0.73131,-3.90005
0.24861,2.1156,1.967,0.0,-0.35401,3.646,-0.36042
1.8731,2.7903,1.4931,0.0,-2.542,1.8845,-2.4183
1.7581,2.794,1.3397,0.0,-4.9982,3.6686,-4.60791
1.9806,0.0,0.47868,2.2505,0.58059,-3.1459,0.70159
0.0,1.8539,2.7689,1.3341,2.3947,3.5689,2.1519
0.0,1.9071,2.7475,1.3304,1.8961,2.993,1.78773
1.9952,0.0,0.4551,2.2807,0.73225,-3.9784,0.83994
2.8273,1.6937,0.0,1.6234,-2.8692,-2.7218,-2.83707
1.9906,2.2456,0.41312,0.0,-3.8543,0.637,-3.60716
2.8216,1.6785,0.0,1.4943,-4.1817,-3.6539,-4.25249
0.0,1.7334,2.8207,1.5464,2.7538,3.1678,2.56451
2.7667,1.942,0.0,1.5111,-2.0745,-1.4514,-2.14891
2.8277,1.863,0.0,1.8247,-1.5154,-1.4667,-1.50413
0.0,1.0795,2.6304,1.9757,3.1274,1.4669,3.10813
0.0,0.59949,1.9362,1.6879,1.3619,0.32059,1.42247
2.7829,1.3246,0.0,1.7978,-3.1286,-4.4591,-3.1763
1.9992,2.4329,0.68446,0.0,-3.8969,1.1092,-3.71645
1.9949,2.4851,0.76327,0.0,-3.941,1.2728,-3.73121
1.3328,2.7863,1.7892,0.0,-3.2088,4.512,-3.26511
1.4773,0.0,1.8041,2.8039,3.1041,-2.421,3.3173
1.9721,2.6285,1.0574,0.0,-3.3105,1.5332,-3.2365
0.0,1.9519,2.6167,0.94889,2.0095,4.6229,1.75358
1.267,2.7625,1.834,0.0,-2.8927,4.4471,-2.99816
0.40953,0.0,1.3917,1.5716,1.038,-0.20492,1.02362
0.26452,2.0523,1.9165,0.0,-0.25846,2.6642,-0.23774
1.1899,0.0,1.8843,2.727,4.2395,-2.4707,4.26241
0.0,0.48377,2.2273,1.9681,2.8392,0.51837,3.16217
2.817,1.7472,0.0,1.5199,-3.2597,-2.7493,-3.20673
0.099179,2.0067,1.9468,0.0,-0.14565,3.7583,-0.19019
1.729,2.827,1.6524,0.0,-2.5184,2.3752,-2.42135
0.19964,2.0052,1.9029,0.0,-0.1946,2.6652,-0.18032
0.77447,2.4189,1.9965,0.0,-0.84559,2.7898,-0.87454
2.6275,0.95835,0.0,1.943,-2.1632,-4.8639,-2.15326
0.0,1.3466,2.7783,1.83,3.7735,2.614,3.69558
0.0,1.8581,2.7397,1.1976,2.8393,4.7123,2.56514
1.4871,0.0,1.6874,2.8203,4.1613,-3.5928,4.25776
1.4118,2.5569,1.9602,0.0,-0.80239,1.3828,-0.88681
0.0,1.023,2.6004,1.984,3.1543,1.3806,3.17498
0.36907,2.083,1.9045,0.0,-0.31277,2.345,-0.28985
1.9958,0.0,1.4339,2.6349,0.92158,-1.5631,1.03527
0.030339,1.5194,1.5068,0.0,-0.016102,1.3559,0.03493
2.8232,1.5246,0.0,1.6829,-3.3718,-3.7885,-3.43533
2.1036,1.9794,0.0,0.18885,-4.5846,-0.35286,-3.86871
1.9257,0.0,1.5596,2.7835,1.501,-2.0296,1.53937
0.0,1.3704,2.7871,1.8114,3.8133,2.7338,3.73724
0.0,0.40576,2.2436,1.9911,3.9302,0.64011,3.78766
0.79464,0.0,1.9954,2.4949,3.7179,-1.242,3.88778
1.2238,0.0,1.9096,2.7226,3.5474,-2.0636,3.74388
1.374,2.797,1.7676,0.0,-3.2741,4.3861,-3.32065
0.36318,0.0,1.7692,1.924,1.7161,-0.22464,2.08996
0.22609,0.0,1.9323,2.0547,2.9682,-0.25085,3.36339
1.6439,0.0,1.5012,2.8244,4.0989,-4.547,4.13877
1.6878,2.3682,1.5319,0.0,-0.91674,0.77234,-0.92338
1.8851,2.8105,1.6565,0.0,-1.9208,1.5933,-1.81504
2.8187,1.4939,0.0,1.7104,-3.2584,-3.8233,-3.31996
2.0226,1.9682,0.0,0.081805,-4.7588,-0.15922,-3.84252
1.908,2.686,1.0756,0.0,-4.7843,2.4731,-4.37232
1.0303,0.0,1.9807,2.6082,3.2158,-1.4279,3.46821
2.4164,0.62491,0.0,1.9979,-1.2003,-4.5235,-1.17056
0.0,0.01554,1.972,1.9615,4.9596,0.031733,3.94007
0.0,1.7501,2.8217,1.581,2.4872,2.8272,2.29389
1.8188,0.0,1.5041,2.8046,2.2308,-2.8406,2.29773
1.9266,2.6893,1.1305,0.0,-3.8655,2.0432,-3.72599
2.4855,1.9119,0.0,1.3812,-1.2776,-0.7397,-1.31788
0.0,1.9946,2.4368,0.64059,1.3531,4.8882,1.05433
1.4651,2.819,1.6832,0.0,-3.8368,4.4998,-3.7766
1.0989,0.0,1.987,2.6179,2.7892,-1.2985,2.97886
0.36257,0.0,1.9952,2.2355,4.6038,-0.68861,4.00166
2.8072,1.4593,0.0,1.7728,-2.7716,-3.5059,-2.78953
1.9652,0.0,0.52921,2.2411,0.5299,-2.6733,0.63096
0.0,1.2973,1.9784,1.3042,0.70244,0.69649,0.72153
0.0,1.9257,2.6652,1.0408,2.2674,4.6212,2.00827
0.0,0.68677,2.1584,1.8626,1.7225,0.43324,1.78449
1.2704,2.7556,1.8569,0.0,-2.5664,4.0236,-2.69352
1.8846,2.7314,1.2093,0.0,-4.0667,2.4054,-3.92267
0.0,1.5185,2.825,1.65,4.2251,3.8383,4.12367
1.9395,0.0,1.2703,2.7157,1.6888,-2.9028,1.74014
0.71912,2.2044,1.8898,0.0,-0.4719,1.7931,-0.50058
1.988,0.0,0.86469,2.5405,1.4021,-3.7818,1.5062
1.6111,2.8284,1.6281,0.0,-3.3486,3.3908,-3.35676
0.336,2.0838,1.9161,0.0,-0.30685,2.5067,-0.28092
0.0,0.039055,1.7889,1.7713,2.0538,0.028371,2.84288
0.0,1.9858,2.4345,0.91948,0.76687,2.1856,0.73554
1.6948,1.3057,0.0,0.80825,-0.82682,-0.4113,-0.85528
0.030452,1.9753,1.9555,0.0,-0.055537,4.5074,-0.12292
1.0163,2.6597,1.9233,0.0,-2.3839,4.9479,-2.45631
1.9667,0.0,1.0624,2.6365,1.6043,-3.4145,1.71663
2.8284,1.6523,0.0,1.6694,-2.7612,-2.7968,-2.73143
1.6226,2.8061,1.8852,0.0,-1.6335,2.0217,-1.56651
0.0,0.62023,2.3992,1.9998,4.1073,1.06,3.94894
1.2413,2.732,1.8988,0.0,-2.1476,3.5975,-2.24363
1.2662,0.0,1.9969,2.6404,2.1035,-1.1025,2.18652
0.0,1.9638,1.993,0.043484,0.0863,4.8403,0.00172
1.4148,1.3115,0.0,0.2321,-1.0097,-0.11605,-1.1757
0.48621,0.0,1.9968,2.3023,3.9701,-0.78306,3.85553
0.0,1.9992,2.4398,0.70242,1.1042,3.791,0.98668
1.9051,2.6981,1.1149,0.0,-4.4708,2.3961,-4.1899
1.9518,0.0,0.97528,2.6252,1.959,-4.3969,2.09921
1.7076,2.825,1.5829,0.0,-3.0755,2.8017,-3.03708
0.61354,2.3687,1.9987,0.0,-0.87508,3.5427,-0.95081
0.0,1.1815,2.6827,1.9535,3.0973,1.6452,3.00544
1.8924,2.3896,1.1926,0.0,-1.3759,0.65843,-1.36297
0.0,0.39035,2.2088,1.9798,3.4542,0.52595,3.57818
1.7365,2.8272,1.667,0.0,-2.4098,2.2844,-2.29696
2.4558,1.9965,0.0,0.8758,-2.5275,-0.86333,-2.60413
2.8085,1.5616,0.0,1.8358,-1.988,-2.463,-1.96424
0.0,1.9985,2.2747,0.41003,0.81752,4.7782,0.60904
1.9812,0.0,0.56362,2.2881,0.62412,-2.896,0.71158
0.0,1.3408,2.7696,1.8558,3.4999,2.3559,3.42209
0.0,1.5405,2.8281,1.5799,4.8526,4.7165,4.4802
